Release: EDGARv4.3.2_FT2016 of September 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Timeseries 1970-2016 of CO2 emissions by country and sector (Transport, Other industrial combustion, Buildings, Non-combustion, Power Industry) in kton CO2 / year.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Reference: European Commission, Joint Research Centre (EC-JRC)/Netherlands Environmental Assessment Agency (PBL). Emissions Database for Global Atmospheric Research (EDGAR), release EDGARv4.3.2_FT2016  (1970 - 2016), http://edgar.jrc.ec.europa.eu/overview.php?v=booklet2017&dst=CO2emi, 2017.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"How to cite: Janssens-Maenhout, G., Crippa, M., Guizzardi, D., Muntean, M., Schaaf, E., Olivier, J.G.J., Peters, J.A.H.W., Schure, K.M., Fossil CO2 and GHG emissions of all world countries, EUR 28766 EN,Publications Office of the European Union, Luxembourg, 2017, ISBN 978-92-79-73207-2, doi:10.2760/709792, JRC107877.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO_CODE,ISO_NAME,sector,substance,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
GUF,French Guiana,Transport,CO2,4.50203,4.61557,4.78919,5.51821,6.42487,9.67271,10.517,11.3367,11.9865,10.5403,25.93659,27.71034,32.20445,33.55989,36.0609,40.9958,42.3327,56.3509,62.4089,75.1129,83.4971,94.4061,90.9782,130.9033,136.2336,147.313,147.037,156.6151,200.141,228.4783,207.5487,222.3041,211.8834,225.5514,244.1741,259.4339,267.3413,288.0908,292.1797,309.0806,362.7912,365.2016,368.4806,405.3491,411.4939,428.0386,434.5249
GUF,French Guiana,Buildings,CO2,84.4065,90.0845,126.598,138.022,100.923,147.061,102.641,117.592,115.882,112.974,96.7307,88.5918,97.5559,107.022,101.373,99.4834,136.104,147.226,181.264,224.863,249.041,279.325,223.229,232.088,231.296,257.559,266.491,287.24,168.405,219.769,88.4547,98.0502,103.317,105.783,114.452,105.332,113.016,122.959,108.594,121.744,168.36,122.617,122.617,134.8855,136.9303,142.4357,144.5942
GUF,French Guiana,Other industrial combustion,CO2,1.15118,1.15118,1.28847,1.07253,1.20945,1.3515,1.48155,1.54373,1.68536,1.91186,2.12488,2.44667,2.01396,2.4618,2.64417,3.51751,5.49618,16.9994,24.0674,24.7755,22.3964,24.685,20.1089,82.4256,82.1479,28.222,27.9232,24.4509,68.1797,68.0388,67.6477,62.6826,67.2205,56.7244,66.275,50.0622,48.681,49.3321,45.9248,44.8359,43.7525,43.7525,44.3539,48.79176,49.5314,51.52287,52.30364
GUF,French Guiana,Non-combustion,CO2,0.132172,0.135328,0.138597,0.142538,0.146467,0.151775,0.164689,0.160916,0.170786,0.178962,0.185649,0.219157,0.229291,0.297899,0.311479,0.213473,0.520567,0.526186,0.553967,0.273588,0.579982,0.598415,0.611526,0.628456,0.633494,0.651274,20.33125,19.81549,33.01466,32.67534,32.35594,21.5917,23.18721,26.49044,26.22936,26.69804,22.69068,27.52243,27.74097,25.98504,33.03928,34.50552,35.74956,32.92546,30.63537,28.36927,31.85917
PYF,French Polynesia,Power Industry,CO2,3.81114,3.81114,13.3557,22.6959,28.0931,28.4907,39.0742,84.6057,47.6659,57.2128,77.6726,122.387,180.394,242.949,326.432,278.173,350.548,388.472,357.119,312.173,286.079,269.393,258.315,269.555,137.78,186.068,200.313,206.142,244.788,228.706,241.058,288.654,303.014,374.296,405.939,421.708,386.891,388.438,378.209,388.271,389.759,416.978,416.978,454.9268,482.4425,516.0503,553.1709
PYF,French Polynesia,Other industrial combustion,CO2,3.97351,3.97351,3.80307,1.93547,2.43741,1.95999,1.70616,19.6157,66.0361,55.5047,12.9139,39.2696,32.744,37.1865,50.3212,49.8163,69.5998,71.0386,61.1991,58.8571,58.4213,58.0077,54.841,53.1444,55.4556,68.7406,69.7083,77.3285,87.2161,109.573,149.016,136.867,127.882,136.928,145.143,147.661,138.477,132.288,150.661,139.28,204.293,225.909,243.232,265.3683,281.4188,301.023,322.6762
PYF,French Polynesia,Transport,CO2,8.74812,8.81392,9.57051,9.36883,10.13136,16.03191,13.53499,16.48216,16.84274,18.10205,19.0677,33.8346,34.3753,45.521,76.1257,67.2525,65.7206,82.2968,75.0975,54.8326,46.0661,46.41,47.5765,53.1322,50.9378,56.5613,62.7477,48.1962,53.9876,45.8511,53.5801,58.0355,54.8044,60.924,63.7771,64.1942,61.9214,52.1328,61.4637,74.6734,77.5404,83.5498,86.989,94.90579,100.6461,107.6572,115.4013
PYF,French Polynesia,Buildings,CO2,15.8754,15.6276,10.6725,19.5301,20.6253,16.9052,13.1931,0.789841,6.47628,4.32561,12.7065,15.5649,20.8188,37.5876,17.2809,38.5131,39.048,34.069,39.775,49.3501,55.5661,51.1557,35.5046,32.5999,33.7923,26.6703,24.5505,34.9163,30.65,35.5561,1.61687,1.68265,1.71461,2.78384,3.12586,3.36564,3.22598,5.62101,6.02841,6.63798,6.88948,7.30232,7.30232,7.966897,8.448766,9.037322,9.687396
PYF,French Polynesia,Non-combustion,CO2,0.881362,0.910934,0.940443,0.991448,1.02172,1.054204,1.10793,1.141878,1.200664,1.239591,1.27676,1.315636,1.353873,1.419514,1.563137,1.383383,1.418531,1.452958,1.486744,1.520093,1.5532,1.58604,1.618599,1.650962,1.683214,1.715448,1.747629,1.779769,1.81197,1.854951,2.223339,1.919282,2.288443,2.325446,2.358884,2.462968,2.516695,2.25856,2.309055,2.366465,2.489895,2.337587,2.2503,2.27037,2.284717,2.299064,2.313411
GAB,Gabon,Non-combustion,CO2,110.9546,563.0015,642.3383,2852.542,2985.235,3813.594,4164.489,3974.717,4179.672,4455.809,4274.325,4268.419,4133.694,3614.586,4712.377,5424.187,3658.504,3101.817,3097.446,4510.46,4627.197,3395.768,3395.078,3415.301,3415.037,3832.937,4329.935,3987.29,4670.775,4459.93,4525.692,4635.181,4481.109,5242.914,4574.912,4103.994,3441.434,2852.551,3089.851,2965.087,2904.543,2500.681,2727.655,2762.871,2980.663,3131.788,3138.686
GAB,Gabon,Other industrial combustion,CO2,395.127,395.127,382.743,420.05,410.684,573.849,925.129,781.832,1081.31,919.645,839.449,992.893,866.214,898.622,827.607,795.346,492.898,484.295,585.752,353.008,176.807,234.531,297.408,341.893,441.97,487.999,485.988,529.162,545.681,474.133,467.207,581.625,395.54,402.844,367.659,568.946,655.467,549.339,694.313,770.287,807.407,813.225,768.835,822.1926,846.4461,881.1317,900.9443
GAB,Gabon,Power Industry,CO2,80.2503,80.2503,89.8092,112.336,64.1706,76.9899,112.336,48.165,48.165,102.703,121.894,121.894,121.894,236.988,125.155,240.249,243.435,249.795,253.055,227.75,266.414,276.994,284.22,300.685,224.005,292.363,385.383,398.566,465.515,435.834,431.404,395.064,431.562,479.038,505.495,600.416,579.777,742.331,648.548,669.725,716.053,673.865,673.865,720.6317,741.8892,772.2903,789.6555
GAB,Gabon,Transport,CO2,37.2834,37.2834,37.2834,37.2834,37.2834,43.4511,78.6549,434.779,553.697,259.177,240.746,447.116,471.166,427.918,240.4,323.28,470.677,314.618,342.825,411.915,323.144,393.755,368.674,394.379,314.204,343.029,346.079,380.799,406.024,383.362,294.728,335.271,364.306,329.17,348.436,345.108,348.159,396.182,399.164,430.834,462.574,497.845,481.976,515.4254,530.6297,552.3738,564.7942
GAB,Gabon,Buildings,CO2,35.95,35.95,35.95,40.9111,47.2383,62.9844,56.6572,59.8208,59.8208,50.4019,88.6165,59.6229,298.978,258.067,314.131,324.167,333.112,343.371,447.401,137.696,143.634,168.753,162.403,165.589,185.205,191.651,197.669,213.454,200.457,193.695,174.362,165.069,193.695,177.548,183.944,196.305,196.243,221.44,218.6,237.328,256.119,256.119,256.119,273.8938,281.9733,293.528,300.1281
GMB,Gambia (the),Transport,CO2,12.42337,12.4452,13.52173,17.49516,18.07551,20.63492,25.7588,29.9031,31.2936,33.6694,22.22644,24.20611,21.98027,21.79674,24.2256,24.07292,26.8729,32.1509,36.74815,41.0613,41.63016,47.03972,50.28774,52.20642,52.4282,51.5085,52.1396,60.0225,64.809,72.3141,72.1907,76.3389,75.7599,80.2455,85.8968,86.8389,89.8885,97.9783,102.9855,101.5136,112.796,117.4168,122.0831,122.3294,127.2144,128.2691,131.6333
GMB,Gambia (the),Power Industry,CO2,2.00901,2.00023,2.38634,2.26349,1.85851,2.29549,10.1225,11.9184,11.9266,12.783,17.4731,23.3727,22.9549,24.3557,28.4391,28.327,30.4945,31.1654,32.7764,23.4572,21.8281,24.2213,21.6429,19.9939,19.8359,19.7484,21.3027,21.7256,24.0934,24.6616,37.7438,45.0139,46.3463,46.9491,47.6376,52.3202,57.9391,59.5928,62.0209,63.9345,67.7092,70.956,70.956,71.09915,73.93835,74.55136,76.50669
GMB,Gambia (the),Other industrial combustion,CO2,6.88859,6.88859,5.28402,6.05122,6.35667,4.71974,10.0277,8.44962,11.3663,18.2351,24.9895,21.3766,12.4927,15.1517,14.2829,16.9311,21.2421,39.726,24.7388,21.0221,22.5771,24.7433,21.3365,22.5599,26.3014,34.0754,34.2304,41.1783,27.0029,23.2436,19.718,22.9528,20.8401,22.331,18.2594,16.3298,18.4384,23.8746,24.7765,25.8241,25.6483,26.6454,27.8964,27.95268,29.06891,29.30992,30.07866
GMB,Gambia (the),Buildings,CO2,14.0532,14.0409,14.2069,15.1548,15.6142,16.4819,11.8457,11.8599,11.8876,15.1164,15.7955,13.1148,16.1762,15.1234,13.7384,14.79,12.9249,16.5041,16.0972,17.9606,10.3528,14.039,13.9524,15.148,14.7012,14.1012,13.1636,15.8761,14.6397,15.5146,15.9035,15.1901,14.1437,17.0272,17.2363,15.9347,13.5648,13.6779,15.0343,11.944,13.5083,14.1512,14.1512,14.17975,14.74599,14.86824,15.25821
GMB,Gambia (the),Non-combustion,CO2,0.327023,0.357616,0.388978,0.378376,0.410227,0.381309,0.391657,0.470898,0.625922,0.752057,0.546978,0.487284,0.635737,0.735811,0.72188,1.330517,1.371609,0.791122,0.526039,0.840063,0.567615,0.589502,0.613589,0.636602,0.658895,0.682988,0.713461,0.757683,1.448069,1.153185,1.188018,1.255445,1.300971,1.360588,1.483371,1.58639,1.631343,1.3548,1.387725,1.413048,1.509215,1.340226,0.919634,0.856616,0.787875,0.719135,0.650394
GEO,Georgia,Power Industry,CO2,5889.3,5889.3,6524.22,7870.57,9139.22,10144.1,10803.3,11250.9,11812.2,12362.6,12921.1,13505.9,13782.5,13922.1,13654.9,13546.4,13228.3,13136.2,12319.1,11099.6,17111.9,11055.8,8815.16,6112.59,4523.52,5372.23,1588.34,1444.48,1534.69,1427.12,1681.55,950.335,607.96,645.772,832.907,882.455,1157.24,1451.04,794.284,1172,820.012,1040.21,1040.21,1052.8,1214.89,1245.847,1278.053
GEO,Georgia,Other industrial combustion,CO2,7941.51,7941.51,8466.26,8980.51,9475.75,9947.69,10348.6,10787.7,11469.4,11867.1,12330.5,12059.3,11705.7,11446.5,11231.6,11087.1,11045.7,11530.1,11850.7,11804.6,7387.86,6798.34,4041.69,3127.09,2137.58,914.69,1211.89,988.889,803.926,648.969,654.524,515.06,423.071,546.71,484.596,671.753,814.687,807.564,819.24,815.551,706.608,987.613,938.876,950.2391,1096.539,1124.481,1153.549
GEO,Georgia,Transport,CO2,4752.32,4752.32,4821.11,4884.5,4967.36,5051.66,5013.8,4929.93,4818.33,4722.92,4728.57,4685.64,4661.39,4473.56,4385.59,4304.47,4360.56,4338.59,4243.81,4302.83,3714.569,2798.757,2324.048,1994.736,1470.602,1020.002,2521.527,1889.194,1244.001,1123.664,949.184,1153.743,1211.388,1238.988,1202.942,1514.228,1571.7,2014.967,1744.088,2170.057,2054.382,2258.457,2359.957,2388.519,2756.258,2826.493,2899.558
GEO,Georgia,Buildings,CO2,3649.24,3649.24,3775.9,3892.81,3995.43,4355.4,4212.32,4328.5,4449.77,4557.86,5057.99,5257.52,5366.7,5484.15,5682.17,5766.22,5867.05,5990.8,6109.29,6174.81,5259.21,4839.24,4677.12,4728.15,2251.57,819.784,1004.85,1158.87,1324.13,1182.99,1343.73,761.875,576.906,587.774,683.485,995.872,980.539,1126.39,1305.77,1124.85,1092.36,1362.42,1362.42,1378.909,1591.208,1631.754,1673.936
GEO,Georgia,Non-combustion,CO2,3657.849,3389.349,3566.286,3169.388,2676.761,2821.806,2499.511,1963.15,1751.633,1915.08,1473.09,1489.354,1202.859,971.1821,1173.013,1146.674,1115.144,1129.599,1135.882,1102.576,1069.675,1032.291,974.0257,705.9041,344.0724,314.1316,374.0393,403.3788,353.9718,504.4567,572.842,377.655,470.1027,554.2775,707.508,742.2187,763.6821,792.6583,797.7042,914.3687,1064.682,1326.356,1332.799,1363.559,1451.965,1536.201,1605.318
DEU,Germany,Power Industry,CO2,322559,337953,352790,368814,375998,350181,386895,378598,391038,410047,408755,407763,399057,399905,406209,395080,396782,391051,393453,397598,381465,377747,362534,352413,352010,348924,359992,345622,343668,330732,335224,349380,350079,354867,364218,349498,354254,365885,347465,319369,335691,331745,344994,353832.2,335030.2,335493,339459.9
DEU,Germany,Buildings,CO2,268378,255707,260692,274952,250784,245252,264176,259308,267162,281833,254534,240197,227665,220619,234769,251398,261074,254296,236941,205883,213480,213241,196085,201225,190193,192650,217476,202752,193993,176538,172067,188272,176187,173036,163928,158882,166574,129962,158329,146238,154217,135353,135353,138820.5,131443.9,131625.4,133181.8
DEU,Germany,Other industrial combustion,CO2,301483,289317,289148,306852,302035,277269,276363,267574,270869,280868,256338,243486,223085,228757,224230,227123,212541,210174,212673,212304,186411,165133,154875,149462,150817,147044,140485,136688,136421,129973,131495,124231,124454,120497,123692,121410,120758,121850,124896,110180,120249,119549,116388,119369.7,113026.6,113182.7,114521
DEU,Germany,Transport,CO2,94120.7,99714.6,103704.9,106613.9,102202.3,105894.4,107431.6,113346.1,122516.3,126182.6,128404.6,124310.4,124656.4,126726.7,130428.9,130613.1,136519.3,141568.2,146508.5,149967.1,158435.1,161276.7,163836.7,168428.9,165787.8,167648.6,168781.5,169489.1,172486.7,177307,173060.7,169120.7,166674.2,161689.7,163740.4,155910.5,153490.7,149223.4,147989,148204.9,148052.9,150107.8,148778.8,152590.2,144481.9,144681.4,146392.2
DEU,Germany,Non-combustion,CO2,81666.49,79901.93,82310.84,79817.61,75201.42,69699.63,72662.79,68972.65,73103.54,75405.54,74683.19,71693.49,67007.89,79667.81,76330.93,71868.32,63284.25,63549.94,64230.11,74009.54,63357.87,62892.27,49655,46849.73,47939.74,48182.92,45266.38,44626.12,45078.76,43986.64,44574.1,41940.27,40997.1,39554.16,40509.41,37901.09,41233.32,42265.97,41019.64,35101.14,41166.62,42751.53,41806.7,41531.9,41506.68,40940.4,42197.29
GHA,Ghana,Transport,CO2,1040.964,1040.964,1045.121,1104.093,1138.457,1227.087,1277.334,1362.977,1365.826,1151.897,1264.997,1483.913,1348.15,1000.475,989.6663,1266.86,1357.857,1383.007,1454.317,1637.967,1615.787,1499.71,1789.52,1802.13,1877.739,2045.504,2231.998,2329.431,2780.569,3094.432,2890.34,2870.449,3400.514,3100.311,3597.806,3556.645,3600.931,3788.79,3682.841,4867.717,4963.633,5713.923,6740.533,7205.033,6919.999,7082.605,7303.206
GHA,Ghana,Other industrial combustion,CO2,455.236,455.236,499.359,496.913,559.133,588.599,565.508,572.135,523.45,461.642,473.194,577.982,357.393,194.018,387.558,267.923,321.949,345.207,355.829,383.576,363.322,373.722,421.755,414.158,495.548,525.846,575.426,513.911,648.719,777.71,783.081,768.713,939.469,946.948,1066.17,1134.68,1113.96,1152.24,1120.65,1363.04,1363.37,1554.28,1764.63,1886.233,1811.613,1854.182,1911.934
GHA,Ghana,Power Industry,CO2,35.2716,35.2716,38.532,38.532,25.6386,32.0853,38.532,41.7183,41.7183,44.9046,32.0853,25.6386,28.899,16.0797,32.0853,25.6386,25.6386,0,0,0,0,0,0,19.266,22.4523,16.0797,3.1863,28.899,1171.56,1071.57,477.989,862.303,1880.74,1649.55,509.215,1005.97,2346.26,2533.68,1808.89,1700.77,3021.74,2428.54,2428.54,2595.894,2493.2,2551.785,2631.265
GHA,Ghana,Non-combustion,CO2,416.6585,455.9203,475.5107,457.4161,523.5011,575.6963,598.4289,534.5318,430.3186,407.3375,457.5871,483.4542,443.0298,220.5682,197.7212,255.9754,317.0237,391.1599,459.0904,537.8101,593.2466,627.3651,749.7401,817.9552,825.537,835.2181,880.8108,988.0628,805.0622,980.9606,1065.151,1058.292,1027.101,860.7366,879.9459,832.9374,834.4891,780.388,799.7709,732.7476,1032.672,1668.392,1228.27,1323.266,1354.243,1349.212,1451.13
GHA,Ghana,Buildings,CO2,382.867,382.867,423.585,439.443,457.997,457.917,467.456,530.553,596.604,555.242,420.091,623.098,572.237,294.509,398.714,534.497,522.254,591.465,578.882,619.887,559.972,411.453,471.274,480.402,549.444,621.885,700.434,732.474,859.984,913.992,872.719,890.957,531.01,567.73,638.784,656.864,711.256,697.724,665.726,1134.62,916.816,1082.12,1082.12,1156.691,1110.931,1137.036,1172.451
GIB,Gibraltar,Transport,CO2,34.2786,34.2785,24.9309,24.7938,24.931,24.7938,21.7446,21.7446,18.6324,34.2785,40.5771,43.7634,46.9497,34.2786,31.1664,37.3278,62.733,74.9299,87.1267,74.4556,83.9404,134.476,165.569,165.569,206.62,200.322,203.434,212.856,225.316,234.738,244.085,253.433,256.619,259.731,290.961,297.333,309.793,303.495,303.495,337.91,341.097,328.563,334.861,356.2351,384.7339,397.5546,411.6254
GIB,Gibraltar,Power Industry,CO2,34.2528,34.2528,34.269,34.1625,34.1463,37.2423,40.3383,37.2423,37.2423,43.4505,52.9353,43.4343,49.6425,52.8288,52.7385,52.7385,52.7385,52.632,55.728,61.92,58.824,71.208,74.304,77.4,80.496,83.592,83.592,83.592,89.784,92.88,95.976,95.976,99.072,102.168,102.168,111.456,114.552,117.648,126.936,133.128,136.224,130.032,130.032,138.3319,149.3985,154.3769,159.8409
GIB,Gibraltar,Non-combustion,CO2,0.829392,0.837752,0.227719,0.863751,0.875215,0.879055,0.269697,0.294315,0.294896,0.923409,0.305135,0.311342,0.933791,0.941041,0.949367,0.957867,1.5858,0.979489,0.990778,1.001889,1.012445,0.406112,1.030266,1.037094,1.043937,1.050765,1.060877,1.073218,1.088107,1.102254,1.116399,1.128427,1.13907,1.151137,1.164604,1.178048,1.183013,1.188894,1.194776,1.200657,1.206539,1.212422,1.218303,1.224185,1.230067,1.235949,1.241831
GRC,Greece,Power Industry,CO2,6068.45,8033.79,9605.96,11541,11466,13153.4,15442,16301.6,16593.9,17294,17992.8,19114.8,19468.1,21873.1,22435.1,25611,25609.6,28742.8,31037,33978.6,34971.8,34164.2,36785,36800.9,38068.4,39746.5,36342,36344.2,37692,39392.2,44707.7,45137.1,44916.7,46184.6,46816.2,47291.9,44922.8,48085.5,47892.7,45186.7,42035.2,43497.3,43497.3,38895.76,37190.64,35492.87,33976.47
GRC,Greece,Transport,CO2,4493.42,4884.93,5671.32,6196.41,5076.99,5125.19,7281.53,7965.48,8519.6,8912.74,9551.41,9655.77,9850.02,10774.3,11308.34,11673.11,11915.54,12299.84,13419.89,14192.45,15062.6,15876.79,16282.05,16491.44,16587.14,16712.34,17187.78,17775.23,19419.37,19600.18,19072.67,19768.64,20031.85,20982.15,21392.36,21784.21,22288.08,22877.38,22197.86,24797.62,21986.61,19639.6,16741.7,14970.61,14314.33,13660.87,13077.22
GRC,Greece,Other industrial combustion,CO2,9445.35,7019.47,8060.15,9653.04,9930.53,9810.95,10365.7,10663.7,10983.9,12354.5,11762.4,10384,10152.3,10333.4,10564.1,10189,10629.5,11281.7,11894.4,12230.1,11755.4,11698.6,11246.2,11060.7,11235.9,12023.7,12969.2,13091.5,13139.6,11716.8,13217.2,13367.7,13029.3,12482.1,11873.5,12027.5,12950.1,14261.8,11859.3,9558.89,9870.94,8310.35,8353.18,7469.504,7142.056,6816.017,6524.809
GRC,Greece,Buildings,CO2,4526.11,5254.31,5736.54,6489.51,5953.86,6237.76,6032.05,5583.86,6554.33,6323.7,5868.49,5496.64,6470.96,6147.2,6514.95,7007.03,6194.98,7486.62,7455.12,8353.19,8067.44,8362.06,8002.63,7862.8,7923.25,7996.11,9880.15,10142.4,10493,10319.6,10925.3,11766.8,12304.1,14198.5,13397.2,14051,13941.3,12676,12399.5,10612.9,9474.8,11482.5,11482.5,10267.78,9817.657,9369.475,8969.174
GRC,Greece,Non-combustion,CO2,4551.114,4933.581,7878.884,5690.702,6331.726,6437.04,6592.874,7408.722,7869.258,8516.121,8358.924,8556.545,8364.776,8661.298,8365.619,8098.742,7845.303,7581.379,8079.712,7789.362,8313.829,8046.201,7928.922,7533.218,7488.239,7938.917,7912.367,7954.618,8047.744,8004.8,8226.74,8198.548,7964.688,8172.525,8260.818,8770.701,8489.43,8315.898,7789,6094.075,6052.104,3333.932,3537.312,3976.082,4201.742,4937.269,5292.989
GRL,Greenland,Non-combustion,CO2,0.633693,0.65221,0.66975,0.691743,0.707999,0.71862,0.733394,0.74626,0.760276,0.778067,0.795634,0.817377,0.836343,0.857347,0.883544,0.908966,0.933521,0.95693,0.98353,1.009643,1.037696,1.058463,1.07746,1.095383,1.113294,1.132048,1.151926,1.167024,1.187518,1.207022,1.237602,1.262909,1.288135,1.313195,1.341798,1.370907,1.385812,1.402247,1.418681,1.435156,1.45163,1.468106,1.477766,1.490834,1.503903,1.516971,1.530039
GRD,Grenada,Buildings,CO2,17.3034,17.3527,25.6024,27.1362,20.4732,28.8015,19.8334,23.2504,19.6606,19.1875,17.7351,25.7765,25.5504,25.438,29.743,25.4246,33.7692,36.011,33.6812,38.4612,59.3971,57.1608,53.6811,46.0329,54.4371,53.1859,60.6248,64.2531,25.1016,33.3932,226.121,165.437,171.609,166.657,137.908,151.362,158.642,165.664,137.514,154.166,213.197,155.272,155.272,170.8078,173.3971,180.3688,183.1021
GRD,Grenada,Transport,CO2,8.75079,8.64119,8.65669,9.63836,10.8302,15.6949,16.3616,16.852,17.013,14.3358,25.97605,27.25627,29.1042,30.51993,33.52652,33.02168,31.38576,40.25797,42.69266,45.78732,46.90867,48.76178,49.57135,53.86677,57.83077,59.82014,61.10582,70.18907,99.48949,110.5189,135.4054,132.2531,127.0404,125.7212,133.372,137.7394,141.8576,141.1711,134.5544,140.1326,160.9357,161.9488,163.4308,179.783,182.5083,189.8463,192.7232
GRD,Grenada,Power Industry,CO2,8.12387,8.12387,8.14241,9.46743,11.4834,10.2698,13.3476,13.0289,14.6192,15.7552,14.6881,14.1068,14.7531,15.5101,15.1415,14.554,17.845,18.6346,21.8177,20.324,29.8808,30.8387,33.4545,33.0547,43.3177,41.5099,48.6585,60.4912,63.7678,55.4377,50.3966,85.5774,90.2674,89.8751,99.7801,99.6459,109.222,112.804,119.869,120.066,121.839,140.473,140.473,154.5281,156.8706,163.1778,165.6506
GRD,Grenada,Other industrial combustion,CO2,1.39966,1.39966,1.56313,1.31731,1.48127,1.64824,1.79409,1.83117,2.02692,2.30297,2.54083,2.82633,2.20124,2.49185,2.61745,3.22333,4.31248,13.4372,8.9586,8.94567,8.58597,8.43755,7.7535,15.2988,15.9757,10.2392,10.4906,9.89246,16.1594,15.9359,15.7462,15.5023,14.718,13.8226,16.0479,12.1158,11.8109,12.0522,11.5967,11.3231,11.0495,11.0495,11.2014,12.32216,12.50896,13.0119,13.20907
GRD,Grenada,Non-combustion,CO2,0.17217,0.171655,0.171089,0.170441,0.169703,0.168843,0.176877,0.166484,0.165855,0.165205,0.164962,0.165645,0.166872,0.16911,0.172398,0.173596,0.174905,0.176666,0.178464,0.179537,0.182417,0.184328,0.186193,0.187384,0.188749,0.189165,0.193691,0.196626,0.193326,0.194485,0.195868,0.203091,0.20477,1.582976,1.310152,1.396822,0.213069,1.438001,1.333072,0.862672,0.223419,0.875286,0.182801,0.177805,0.172808,0.167812,0.162816
GLP,Guadeloupe,Power Industry,CO2,149.225,149.225,145.765,163.971,142.074,177.144,186.951,189.38,223.21,195.386,185.291,241.006,292.545,306.978,385.513,351.721,357.125,372.929,461.589,420.898,456.656,559.289,562.156,485.195,495.541,592.353,598.245,557.458,537.915,467.681,616.694,693.196,707.481,750.696,736.413,736.083,738.378,766.985,783.311,784.594,796.183,917.951,917.951,1009.797,1025.105,1066.321,1082.479
GLP,Guadeloupe,Buildings,CO2,262.671,255.32,246.193,288.786,229.121,270.439,230.057,240.596,234.076,231.072,219.349,207.741,225.114,221.927,258.922,232.594,313.904,334.902,373.957,447.189,421.27,457.814,401.912,383.817,382.394,376.586,406.541,428.916,213.589,306.981,419.468,363.239,449.129,445.741,438.468,394.02,327.205,376.186,323.325,362.477,501.272,365.079,365.079,401.6072,407.6952,424.0872,430.5137
GLP,Guadeloupe,Transport,CO2,29.6726,29.6285,29.9755,33.6746,38.1684,55.7976,58.7274,61.1065,62.2487,52.7222,102.3236,111.6161,123.5417,127.1697,137.9091,147.9614,137.8483,179.4415,197.1658,216.3959,223.967,237.3192,239.3541,289.6188,301.6757,311.8226,312.5157,343.1786,463.1758,517.4403,489.3868,503.324,475.4112,478.2038,507.4185,518.6514,520.807,548.48,541.9764,568.4443,634.562,637.158,643.693,708.0981,718.8323,747.7339,759.0648
GLP,Guadeloupe,Non-combustion,CO2,57.89014,61.34856,66.87701,69.31767,69.29568,68.73357,71.45237,75.00404,78.57406,80.38601,79.52424,79.7056,78.77463,101.9341,90.9212,93.37679,94.30963,104.3587,113.0238,101.1603,133.7449,153.2392,131.6274,122.4526,124.0192,100.5682,99.76216,98.63261,98.80677,98.02356,96.95291,110.159,95.88098,97.18044,96.18379,99.33042,98.80175,100.3755,128.2929,123.5282,124.7117,125.1394,123.4647,123.8803,115.5168,108.3817,117.9932
GLP,Guadeloupe,Other industrial combustion,CO2,5.13278,5.13278,5.73729,4.83026,5.4366,6.0549,6.5995,6.76082,7.46571,8.52482,9.35753,10.6088,8.38006,9.73045,10.4814,13.0197,18.4038,57.0526,55.9758,56.2608,49.8343,50.8328,45.5842,138.871,141.75,57.468,56.9489,51.2146,116.621,115.202,117.953,109.814,112.731,97.6486,112.65,85.0962,82.024,82.8094,77.3847,75.4249,73.6026,73.6026,74.6143,82.07988,83.32414,86.6743,87.98774
GTM,Guatemala,Transport,CO2,678.997,678.997,820.716,950.375,1023.14,1153.35,979.69,1200.61,1268.46,1340.95,1352.66,1255.84,1170.75,1125.22,1223.28,1268.11,1218.36,1420.98,1547.87,1586.96,1706.64,1784.04,1866.72,2047.52,2173.37,2714.39,2701.286,2865.586,3412.776,3579.232,3836.332,4087.881,4379.131,4889.795,4741.565,5136.015,5235.315,5526.165,4979.39,5624.305,5680.505,5500.11,5548.62,6413.953,8469.775,8803.931,8976.442
